center,left,right,steering,reverse,throttle,speed
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_34_389.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_34_389.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_34_389.jpg,0,1,0,30.19032
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_34_459.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_34_459.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_34_459.jpg,0,1,0,30.19027
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_34_532.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_34_532.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_34_532.jpg,0,1,0,30.19031
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_34_606.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_34_606.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_34_606.jpg,0,1,0,30.19033
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_34_745.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_34_745.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_34_745.jpg,0,1,0,30.19029
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_34_817.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_34_817.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_34_817.jpg,0,1,0,30.19029
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_34_949.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_34_949.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_34_949.jpg,0,1,0,30.1903
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_35_024.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_35_024.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_35_024.jpg,0,1,0,30.19032
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_35_099.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_35_099.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_35_099.jpg,0,1,0,30.19028
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_35_166.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_35_166.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_35_166.jpg,0,1,0,30.19031
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_35_300.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_35_300.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_35_300.jpg,0,1,0,30.19031
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_35_376.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_35_376.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_35_376.jpg,0,1,0,30.19033
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_35_445.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_35_445.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_35_445.jpg,-0.15,1,0,30.18423
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_35_583.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_35_583.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_35_583.jpg,-0.5000001,1,0,30.14537
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_35_650.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_35_650.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_35_650.jpg,0,1,0,30.18743
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_35_728.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_35_728.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_35_728.jpg,0,1,0,30.18938
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_35_795.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_35_795.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_35_795.jpg,0,1,0,30.19015
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_35_870.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_35_870.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_35_870.jpg,0,1,0,30.19051
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_35_944.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_35_944.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_35_944.jpg,0,1,0,30.19024
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_36_015.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_36_015.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_36_015.jpg,0,1,0,30.19029
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_36_094.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_36_094.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_36_094.jpg,0,1,0,30.19027
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_36_177.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_36_177.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_36_177.jpg,0,1,0,30.19029
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_36_319.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_36_319.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_36_319.jpg,0,1,0,30.19028
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_36_392.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_36_392.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_36_392.jpg,0,1,0,30.19032
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_36_478.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_36_478.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_36_478.jpg,0,1,0,30.19031
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_36_625.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_36_625.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_36_625.jpg,0,1,0,30.19029
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_36_751.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_36_751.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_36_751.jpg,0,1,0,30.1903
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_36_818.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_36_818.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_36_818.jpg,0,1,0,30.19027
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_36_887.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_36_887.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_36_887.jpg,0,1,0,30.19033
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_37_020.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_37_020.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_37_020.jpg,0,1,0,30.19003
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_37_160.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_37_160.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_37_160.jpg,0,1,0,30.1903
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_37_278.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_37_278.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_37_278.jpg,0,1,0,30.19028
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_37_388.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_37_388.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_37_388.jpg,-0.25,1,0,30.17475
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_37_482.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_37_482.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_37_482.jpg,0,1,0,30.18996
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_37_582.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_37_582.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_37_582.jpg,0,1,0,30.19024
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_37_661.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_37_661.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_37_661.jpg,0,1,0,30.19026
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_37_736.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_37_736.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_37_736.jpg,0,1,0,30.19032
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_37_808.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_37_808.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_37_808.jpg,0,1,0,30.19029
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_37_878.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_37_878.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_37_878.jpg,0,1,0,30.19031
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_37_947.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_37_947.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_37_947.jpg,0,1,0,30.19029
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_38_016.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_38_016.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_38_016.jpg,0,1,0,30.19028
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_38_083.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_38_083.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_38_083.jpg,0,1,0,30.19031
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_38_152.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_38_152.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_38_152.jpg,-0.2,1,0,30.18
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_38_233.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_38_233.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_38_233.jpg,-0.4,1,0,30.15748
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_38_302.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_38_302.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_38_302.jpg,0,1,0,30.18738
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_38_374.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_38_374.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_38_374.jpg,0,1,0,30.18971
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_38_445.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_38_445.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_38_445.jpg,0,1,0,30.19019
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_38_583.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_38_583.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_38_583.jpg,0,1,0,30.19033
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_38_655.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_38_655.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_38_655.jpg,0,1,0,30.19028
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_38_725.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_38_725.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_38_725.jpg,-0.15,1,0,30.18449
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_38_798.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_38_798.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_38_798.jpg,-0.35,1,0,30.1637
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_38_869.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_38_869.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_38_869.jpg,0,1,0,30.18826
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_38_941.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_38_941.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_38_941.jpg,0,1,0,30.18999
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_39_075.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_39_075.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_39_075.jpg,0,1,0,30.19025
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_39_147.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_39_147.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_39_147.jpg,0,1,0,30.19032
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_39_215.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_39_215.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_39_215.jpg,0,1,0,30.19009
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_39_285.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_39_285.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_39_285.jpg,0,1,0,30.19031
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_39_353.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_39_353.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_39_353.jpg,0,1,0,30.19031
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_39_424.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_39_424.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_39_424.jpg,0,1,0,30.19041
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_39_492.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_39_492.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_39_492.jpg,-0.2,1,0,30.17981
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_39_562.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_39_562.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_39_562.jpg,-0.35,1,0,30.16344
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_39_641.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_39_641.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_39_641.jpg,0,1,0,30.18954
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_39_774.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_39_774.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_39_774.jpg,0,1,0,30.19029
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_39_906.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_39_906.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_39_906.jpg,0,1,0,30.19028
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_39_976.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_39_976.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_39_976.jpg,0,1,0,30.19026
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_40_105.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_40_105.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_40_105.jpg,0,1,0,30.18997
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_40_174.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_40_174.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_40_174.jpg,0,1,0,30.19073
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_40_304.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_40_304.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_40_304.jpg,0,1,0,30.19028
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_40_436.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_40_436.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_40_436.jpg,0,1,0,30.19029
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_40_524.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_40_524.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_40_524.jpg,-0.2,1,0,30.17989
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_40_632.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_40_632.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_40_632.jpg,0,1,0,30.19023
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_40_764.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_40_764.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_40_764.jpg,0,1,0,30.19029
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_40_897.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_40_897.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_40_897.jpg,0,1,0,30.19031
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_41_031.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_41_031.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_41_031.jpg,-0.2,1,0,30.17987
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_41_160.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_41_160.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_41_160.jpg,-0.5000001,1,0,30.14529
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_41_296.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_41_296.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_41_296.jpg,0,1,0,30.18402
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_41_412.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_41_412.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_41_412.jpg,0,1,0,30.18978
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_41_486.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_41_486.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_41_486.jpg,0,1,0,30.19015
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_41_609.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_41_609.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_41_609.jpg,-0.35,1,0,30.1655
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_41_678.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_41_678.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_41_678.jpg,0,1,0,30.18847
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_41_796.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_41_796.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_41_796.jpg,0,1,0,30.19016
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_41_914.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_41_914.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_41_914.jpg,0,1,0,30.19008
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_41_984.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_41_984.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_41_984.jpg,0,1,0,30.19031
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_42_093.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_42_093.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_42_093.jpg,-0.3,1,0,30.16956
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_42_201.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_42_201.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_42_201.jpg,0,1,0,30.18982
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_42_315.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_42_315.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_42_315.jpg,0,1,0,30.19028
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_42_428.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_42_428.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_42_428.jpg,0,1,0,30.19028
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_42_546.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_42_546.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_42_546.jpg,0,1,0,30.19031
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_42_662.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_42_662.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_42_662.jpg,-0.3,1,0,30.1694
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_42_782.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_42_782.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_42_782.jpg,0,1,0,30.19009
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_42_897.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_42_897.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_42_897.jpg,0,1,0,30.19025
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_43_016.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_43_016.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_43_016.jpg,-0.3,1,0,30.17014
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_43_129.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_43_129.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_43_129.jpg,0,1,0,30.19007
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_43_242.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_43_242.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_43_242.jpg,-0.1,1,0,30.18873
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_43_358.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_43_358.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_43_358.jpg,0,1,0,30.18939
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_43_477.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_43_477.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_43_477.jpg,0,1,0,30.19089
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_43_578.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_43_578.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_43_578.jpg,-0.25,1,0,30.17604
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_43_694.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_43_694.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_43_694.jpg,0,1,0,30.18763
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_43_817.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_43_817.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_43_817.jpg,-0.15,1,0,30.18733
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_43_921.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_43_921.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_43_921.jpg,-0.4,1,0,30.16084
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_44_040.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_44_040.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_44_040.jpg,0,1,0,30.18438
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_44_147.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_44_147.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_44_147.jpg,0,1,0,30.18956
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_30_44_260.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_30_44_260.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_30_44_260.jpg,0,1,0,30.19026
